1	46.8840602	1
2	23.2426672	2.01719577898374
3	15.9589152	2.9377371469929
4	12.314352	3.80702993023091
5	10.1318062	4.62733602122729
6	8.7641844	5.34959291384394
7	7.81807	5.99658469348589
8	6.8745382	6.82009363310903
9	6.263611	7.48479159719935
10	5.8072594	8.07229270874957
11	5.727981	8.18510183913091
12	5.2334938	8.95740918529227
13	5.2619018	8.91089596243457
14	4.9797058	9.46349015364295
15	5.0679638	9.30278357957669
16	5.1670934	9.07275024677949
17	5.0359448	9.31172170893395
18	4.891644	9.5850823252511
19	4.8266162	9.71521255861856
20	4.5075864	10.40271936356
21	4.6569252	10.0675545484073
22	4.5431862	10.3223194310168
23	4.4791648	10.4704384124808
24	4.6438248	10.0969016446851
25	4.24295	11.0511279220124
26	4.574674	10.2546953180196
27	4.1610662	11.2794678412662
28	4.732675	9.92178556501893
29	4.5601434	10.3320333434372
30	4.615591	10.175580390596
31	4.678846	10.0446924626286
